,Bavarian,German,GBERT_avg_prob,MBERT_avg_prob
5639,schare,schwere,0.8562538623809814,0.995345413684845
5640,schliassd,schließt,0.9469221234321594,0.986237108707428
5641,vicosee,vicosees,1.0,1.0
5642,viazehnte,vierzehnte,0.9931665062904358,1.0
5643,schuiaufsicht,schulaufsicht,0.9985923767089844,0.9999998807907104
5644,schuidig,schuldig,0.6780019402503967,1.0
5645,schuidvuikan,schildvulkan,1.0,1.0
5646,schuif,schilf,0.9999539256095886,1.0
5647,viazehnkepfign,vierzehnköpfigen,0.9999999403953552,0.9999982714653016
5648,schuigebaide,schulgebäude,0.9944360256195068,1.0
5649,viazehnkepfigen,vierzehnköpfigen,1.0,0.9999998211860656
5650,schuiheisl,schulhaus,0.9993472695350648,1.0
5651,schuijoar,schuljahres,0.9510276913642884,1.0
5652,viatägige,viertägige,0.9998165369033812,1.0
5653,schuizentrum,schulzentrum,0.9999850392341614,0.9999997615814208
5654,schuizn,schützen,0.3941985368728637,1.0
5655,schussvoaraussezunga,schussvoraussetzungen,0.999573528766632,1.0
5656,viatgresste,viertgrößte,0.8811355829238892,0.9999858736991882
5657,viarungstuam,vierungsturm,0.992987871170044,1.0
5658,viagschossiga,viergeschossiger,0.9436630606651306,0.9999999403953552
5659,schtastliwetsa,schtastliweza,1.0,1.0
5660,victoriasää,victoriasee,0.9998458623886108,1.0
5661,viechzucht,viehzucht,1.0,1.0
5662,viechtränke,viehtränke,0.9997977018356324,1.0
5663,viechhoitung,viehhaltung,0.9980229139328004,1.0
5664,schriftn,schriften,0.9999942183494568,0.9994964003562928
5665,schriftort,schriftart,1.0,1.0
5666,schriftorten,schriftarten,0.981640100479126,1.0
5667,schriftstejarin,dichterin,0.8705884218215942,0.4319759607315063
5668,schrägrechtsboikn,schrägrechtsbalken,1.0,1.0
5669,schriftstejarin,schriftstellerin,0.9991448521614076,0.9995312094688416
5670,schriftstella,medienmanager,0.970991313457489,0.9999120235443116
5671,viecha,tier,0.925387680530548,0.9514384865760804
5672,schriftvagleich'mit,schriftvergleiche,0.9999997615814208,1.0
5673,schriftvakeah,schriftverkehr,0.9999992847442628,1.0
5674,schroomhausn,schrobenhausen,1.0,1.0
5675,videoobspuiprogramm,videoabspielprogramm,1.0,1.0
5676,viafoabdruck,vierfarbdruck,0.9999945759773254,1.0
5677,schutzhittn,berghütte,0.9972425699234008,0.9999963641166688
5678,viads,viertes,0.9343574047088624,1.0
5679,vestenbeagsgreuth,vestenbergsgreuth,1.0,1.0
5680,schwedneifoi,schwedeneinfall,0.9998323321342468,0.7403263449668884
5681,vest,vestfold,0.9360790848731996,0.9718189239501952
5682,verwoitungsreforma,verwaltungsreformen,0.9733929634094238,1.0
5683,verwoitungsgliederung,verwaltungsgliederung,0.9882373809814452,1.0
5684,schweine,schweinen,0.8496845960617065,1.0
5685,schweinfurta,schweinfurter,1.0,1.0
5686,schweiz,böhmen,0.991043984889984,0.9985891580581664
5687,verwoitungsgliedarung,verwaltungsgliederung,0.9952499270439148,1.0
5688,verwoitungsbeziak,verwaltungsbezirk,0.4945194125175476,0.9999862313270568
5689,verwechselungsgefahr,verwechslungsgefahr,1.0,1.0
5690,schweizarisch,schweizerisch,0.999930202960968,1.0
5691,verwaltungsreforma,verwaltungsreformen,1.0,1.0
5692,schweizarischn,schweizerischen,0.9749473333358764,1.0
5693,verwaltungsreform,verwaltungsreformen,1.0,1.0
5694,vgl,vergl,0.9998275637626648,0.9946119785308838
5695,schutzpatron,schutzheilige,1.0,1.0
5696,schwean,schweren,0.1548544317483902,0.951995611190796
5697,schutzpatron,schutzheiliger,1.0,1.0
5698,schwaa,schwer,0.9984636306762696,1.0
5699,schwarzacha,schwarzacher,1.0,1.0
5700,schwarzengrundbach,schwarzengrundbaches,1.0,1.0
5701,schwarzwoid,schwarzwald,0.9998735785484314,1.0
5702,via,teilgemeinden,0.5211090445518494,0.600836992263794
5703,schweapunkt,schwerpunkt,0.9985063076019288,0.9998974204063416
5704,schweaste,schwerste,1.0,0.9999999403953552
5705,schwed,regen,0.9955875277519226,0.5132270455360413
5706,schriftgestoita,schriftgestalter,1.0,1.0
5707,viehmärkt,viehmärkte,0.999995231628418,1.0
5708,schloßberg,schlossberg,1.0,1.0
5709,schluchtbuag,schluchtburg,0.9964765310287476,0.9993332028388976
5710,schluchtdoaf,schluchtdorf,0.9875353574752808,0.999419927597046
5711,schluchtn,schluchten,0.999966323375702,1.0
5712,schlössa,schlösser,0.4704487919807434,1.0
5713,schmeaz'nsmau,schmerzensmann,0.8264087438583374,1.0
5714,vo,gegenüber,0.3935551047325134,0.4251337051391601
5715,schmerlenbach,schmerlenbacher,0.9590274691581726,0.7729006409645081
5716,schmerlenboch,schmerlenbaches,1.0,1.0
5717,schlosskapej,schloßkapelle,0.9999974370002748,0.7557640671730042
5718,schmoie,schmale,0.9999517798423768,1.0
5719,schmoisdn,schmalsten,0.9070242047309875,1.0
5720,schnabellohboch,schnabellohbachs,1.0,1.0
5721,schneckenberg,schneckenbergs,1.0,1.0
5722,schneegeddin,schneegöttin,1.0,1.0
5723,schneidarei,schneiderei,1.0,1.0
5724,schlossmui,schlossmühle,0.9999693632125854,0.9999983310699464
5725,schlosskapej,schlosskapelle,0.999975323677063,0.9999999403953552
5726,vo,marktes,0.3878162801265716,0.8460689187049866
5727,vo,nahe,0.5045605897903442,0.9999999403953552
5728,schlichd,schlicht,0.7535595297813416,1.0
5729,schlichemwondaweg,schlichemwanderweg,1.0,1.0
5730,schlicht'n,schlichten,0.9999961853027344,1.0
5731,schlichta,schlichter,0.9999955892562866,1.0
5732,schlieaßd,schließt,1.0,0.9878469705581664
5733,schlossamoasta,schlossermeister,0.9999999403953552,1.0
5734,schlochtn,schlachten,0.9847193360328674,0.9952917098999025
5735,schlogt,schlägt,0.6518086194992065,1.0
5736,schlommvuikane,schlammvulkanen,1.0,1.0
5737,schloss,schlosses,1.0,1.0
5738,schloss's,schloss,1.0,1.0
5739,schneitbach,windischensneitbach,1.0,1.0
5740,viere,sechs,0.7026314735412598,0.5015579462051392
5741,vill'albese,vill,1.0,1.0
5742,schoggladkunst,schokoladenkunst,0.9999995231628418,1.0
5743,scholastischn,scholastischen,1.0,1.0
5744,school,institute,0.9999997615814208,0.9978298544883728
5745,schopfwalmdoch,schopfwalmdach,1.0,1.0
5746,villenbach,gemeinde,0.5179463624954224,0.3032822608947754
5747,schreibgschwindigkeit,schreibgeschwindigkeit,1.0,1.0
5748,schreibm,schreiben,0.9066893458366394,0.999996542930603
5749,schreibt,verfasst,1.0,1.0
5750,visueje,visuelle,1.0,1.0
5751,vill'albese,albese,1.0,1.0
5752,vikarstroß,vikarstraße,0.9991032481193542,0.9967743754386902
5753,vietnamesn,vietnamesen,1.0,0.9242051243782043
5754,vierwaldstättersee,vierwaldstättersees,1.0,1.0
5755,schreinermühlboch,schreinermühlbach,1.0,1.0
5756,schriebn,schrieben,1.0,1.0
5757,schoggladfestival,schokoladenfestival,1.0,1.0
5758,vizeadmiroi,vizeadmiral,1.0,1.0
5759,schnejfoahstrecke,schnellfahrstrecke,0.999410092830658,1.0
5760,schnääkoppe,schneekoppe,1.0,1.0
5761,schnejfoahstreckn,schnellfahrstrecke,0.9705454707145692,1.0
5762,schnejn,schnellen,0.5450815558433533,0.9999983310699464
5763,schnejzug,schnellzug,1.0,1.0
5764,schnoin,schnalle,1.0,1.0
5765,vo,bestandteil,0.2450000643730163,0.2361899465322494
5766,schnäägebiet,schneegebiete,0.6600646376609802,1.0
5767,schoffte,schaffte,0.999973714351654,0.999328911304474
5768,schnääreichn,schneereichen,0.9999633431434632,1.0
5769,vizepresident,präsident,0.7309914827346802,0.9999958276748656
5770,vizegrofschoft,vizegrafschaft,1.0,1.0
5771,schocht,schacht,0.6428351402282715,1.0
5772,siedln,siedeln,1.0,1.0
5773,"""'deezen",deezen,1.0,1.0
5774,moaktgemeinde,marktgemeinde,0.999996781349182,1.0
5775,ehemois,ehem,1.0,1.0
5776,effectiveness,bewirken,0.389666348695755,0.3623644113540649
5777,effektivitet,effektivität,0.9388235807418824,0.9992087483406068
5778,effndliche,öffentliche,0.5803645849227905,1.0
5779,egyptischn,ägyptischen,0.999624252319336,1.0
5780,eh,ohnehin,1.0,0.9999997615814208
5781,eheleit,eheleuten,1.0,1.0
5782,ehemilige,ehemalige,0.9996314644813538,0.4117524325847626
5783,ehemoiiige,ehemalige,1.0,1.0
5784,ehemois,eigenständig,0.8309489488601685,0.4400025308132171
5785,eihbezogne,einbezogene,0.5566564798355103,1.0
5786,ehemoliga,ungenutzter,0.6960939764976501,0.9997690320014954
5787,ehemolige,ehemaligen,0.8336675763130188,0.9416040778160096
5788,eemmeea,eemmeer,1.0,1.0
5789,edwin,helmut,0.9446418285369872,1.0
5790,eawähnt,tauchte,0.7664303779602051,0.7434335947036743
5791,eawähnung,ersterwähnung,0.974537432193756,1.0
5792,eazeignisse,erzeugnisse,0.2487212419509887,0.9998831152915956
5793,eazeigt,erzeugt,0.9074414372444152,0.9999964237213136
5794,eaziehung,erziehung,0.9975070357322692,1.0
5795,eazkanzla,erzkanzler,1.0,1.0
5796,eba,etwa,0.842028796672821,0.6089533567428589
5797,ebelsboch,ebelsbach,0.9999952912330629,1.0
5798,ebenfois,verstieß,0.5665029287338257,0.4103868305683136
5799,ebn,eben,0.4926451742649078,1.0
5800,eck'n,ecke,0.9992194175720216,0.8358551859855652
5801,eckenboch,eckenbach,0.9814687371253968,0.9999985098838806
5802,eckpfeila,eckpfeiler,1.0,1.0
5803,edlkastanien,edelkastanien,1.0,1.0
5804,edlsitz,edelsitz,0.8931074142456055,1.0
5805,edlstoana,edelsteinen,0.2797481417655945,0.9999999403953552
5806,ehenboch,ehenbaches,1.0,1.0
5807,ehnln,ähneln,0.9816625714302064,1.0
5808,eigne,eigenen,0.8375074863433838,0.9674949049949646
5809,eigns,eigenes,0.9992900490760804,0.9965302348136902
5810,eignschaftn,eigenschaften,0.3339329361915588,0.9338871836662292
5811,eignständig,eigenständig,0.9999599456787108,1.0
5812,eignständigkeit,eigenständigkeit,0.999984085559845,1.0
5813,eignt,eignet,0.9732339382171632,1.0
5814,eigntli,eigentlich,0.9414246678352356,0.7531275153160095
5815,eigordnet,eingeordnet,0.9999873042106628,0.999990701675415
5816,eigrichd,ausgebaut,0.7157377600669861,0.7720775604248047
5817,eigsammlt,eingesammelt,1.0,1.0
5818,eigschränkte,eingeschränkte,0.956956386566162,1.0
5819,eigschränkts,eingeschränktes,0.90744549036026,0.9999998211860656
5820,eigteit,eingeteilt,0.8364840745925903,0.9979645013809204
5821,eigwohnazoi,einwohnerzahl,0.928248643875122,0.9872549176216124
5822,eignen,eigenen,0.9854276180267334,0.9997625350952148
5823,ehreshovn,ehreshoven,1.0,1.0
5824,eigmoanunga,eingemeindungen,0.5857894420623779,0.9999523162841796
5825,eibindn,einbinden,0.9281272888183594,1.0
5826,eibindung,einbindung,0.9999995827674866,1.0
5827,eibindunga,einbindungen,0.7065135836601257,1.0
5828,eichelsboch,eichelsbach,0.9999200105667114,0.9999125599861144
5829,eichenberga,eichenberger,0.9999994039535522,1.0
5830,eichstädtisch,eichstättisch,1.0,1.0
5831,eichstätta,eichstätter,1.0,1.0
5832,eid,stad,0.998445689678192,0.9670742750167848
5833,eifluss,einfluss,0.9953570365905762,0.9999746680259703
5834,eifoaht,toreinfahrt,0.9927751421928406,0.9996491074562072
5835,eig'reiht,reihte,1.0,0.9999998807907104
5836,eigefihrt,eingeführt,0.902136504650116,0.7927453517913818
5837,eigena,eigener,0.8378484845161438,0.9999974370002748
5838,eigentlichn,eigentlichen,0.8847808241844177,0.9999080300331116
5839,eigesetzt,eingesetzt,0.9594339728355408,0.9911333918571472
5840,eiggricht,eingerichtet,0.6154444813728333,0.9997379779815674
5841,eigmeindung,eingemeindung,0.9999996423721312,0.9999253749847412
5842,eigmoanung,eingemeindung,0.9999845623970032,0.999991238117218
5843,eigmoanung,eingliederung,0.9690456986427308,0.9999999403953552
5844,easchdgnenndn,erstgenannten,0.6288019418716431,0.9999998211860656
5845,easchds,gelobtes,0.3947900533676147,0.9023172855377196
5846,easchdteawähnung,ersterwähnung,1.0,1.0
5847,eascheind,erscheint,0.3097229599952698,0.995303750038147
5848,easchliaßt,erschließt,0.9995787143707277,0.9999997615814208
5849,eascht,seit,0.9060767889022828,0.9997593760490416
5850,eareicht,verläuft,0.8450882434844971,0.999980330467224
5851,eareichnde,erreichende,0.9994313716888428,1.0
5852,eareichn,durchquert,0.7860060334205627,0.9798277020454408
5853,eaklearung,erklärung,0.3243336975574493,0.9999951720237732
5854,eaklärt,erklärt,0.6370623707771301,0.9999958276748656
5855,ealauben,erlauben,0.7692685723304749,1.0
5856,ealtesta,ältester,0.9999977946281432,0.9932566285133362
5857,eameglichn,ermöglichen,0.2723077833652496,0.9991949796676636
5858,eanennt,erhoben,0.3569356203079223,0.9478397369384766
5859,eaobarung,eroberung,0.8111793398857117,0.9996252655982972
5860,eaprobd,erprobt,0.9949247241020204,1.0
5861,eaprobung,erprobung,0.9980294704437256,1.0
5862,earegte,erregte,1.0,0.9999854564666748
5863,easchtnennung,erstnennung,0.9998310804367064,1.0
5864,easdn,ersten,0.8395695686340332,0.6726146936416626
5865,easetzt,eingestellt,0.9506779313087464,0.999560534954071
5866,eastareichischn,österreichischen,0.9888091087341307,0.9057406187057496
5867,eastejd,erstellt,0.6262468099594116,0.988063097000122
5868,eastejdn,erstellten,0.9834890961647034,0.9999998211860656
5869,eastiamt,erstürmt,0.997219741344452,1.0
5870,eastlich,östlich,0.3631959557533264,0.8069635629653931
5871,eastreckandn,erstreckenden,0.9987955093383788,1.0
5872,eastreckt,befindet,0.6713709235191345,0.701434850692749
5873,eateid,erteilt,0.541090190410614,0.9998393058776855
5874,eatlichn,örtlichen,0.5737815499305725,0.7385337352752686
5875,eaweabszweige,erwerbszweige,0.9999993443489076,1.0
5876,eawehnung,erwähnung,0.9817455410957336,0.9984293580055236
5877,eaweidabar,erweiterbar,0.9993088841438292,1.0
5878,eaweitad,erweitert,0.6986304521560669,0.3420933187007904
5879,eawochsne,erwachsene,0.2312991023063659,0.9999935626983644
5880,easchteawähnung,ersterwähnung,0.998607099056244,1.0
5881,easchtgnennde,erstgenannte,0.9767930507659912,0.9999999403953552
5882,eihbaut,eingebaut,0.9900448322296144,0.9998624920845032
5883,eihbundn,eingebunden,0.4550995230674743,0.9999764561653136
5884,eisbedeckds,eisbedecktes,1.0,1.0
5885,eiropapreis,europapreis,0.9999789595603944,1.0
5886,eiropaschuiznfest,europaschützenfestes,1.0,1.0
5887,eiropea,europäer,0.4774477779865265,0.9995989799499512
5888,eisacktoi,eisacktal,1.0,1.0
5889,eisatz,einsatz,0.9903852939605712,0.8497294783592224
5890,eisbedeckd,eisbedeckt,1.0,1.0
5891,eisbrecha,eisbrecher,0.999996781349182,1.0
5892,eischränkung,einschränkung,1.0,1.0
5893,eischränkunga,einschränkungen,0.9999971985816956,1.0
5894,eisdeck,eisdecke,1.0,1.0
5895,eisdeckn,eisdecke,1.0,1.0
5896,eisenbahnonschluss,eisenbahnanschluss,0.9902636408805848,1.0
5897,eisenfein,eisenfelden,0.995445966720581,0.9999999403953552
5898,eishockeymoasta,eishockeymeister,1.0,1.0
5899,eishockeymonnschoft,eishockeymannschaft,0.9999986886978148,1.0
5900,eismeea,eismeer,1.0,1.0
5901,eisnbauhngsööschoft,eisenbahngesellschaft,0.5939669013023376,0.9999183416366576
5902,eiropamoastaschoft,europameisterschaft,0.5667147636413574,0.9989415407180786
5903,eiropadiplom,europadiplom,1.0,1.0
5904,eiropa,europa,0.8494337201118469,0.999957799911499
5905,eingtimarin,eigentümerin,0.9985923171043396,0.9999991655349731
5906,einheidn,einheiten,0.7736799120903015,0.8378744125366211
5907,einheitn,einheiten,0.9998452067375184,0.9999991059303284
5908,einheitsgmoa,einheitsgemeinde,0.9991098046302797,1.0
5909,einnstendige,eigenständige,0.9615220427513124,0.4269044995307922
5910,einrichtung,kircheneinrichtung,0.99999737739563,0.9988951086997986
5911,einrichtunga,einrichtungen,0.9997549057006836,0.9999895691871644
5912,einschichtign,einschichtigen,0.9999999403953552,1.0
5913,einschränkunga,einschränkungen,0.9999956488609314,1.0
5914,einsotz,einsatz,0.9547598361968994,0.8911206722259521
5915,einsätzn,einsätzen,0.892132043838501,0.9999901056289672
5916,einwohna,einwohner,0.9955192804336548,0.995572566986084
5917,einwohna,einwohnern,0.976578176021576,0.7446593046188354
5918,einwohner,einwohnern,1.0,1.0
5919,einöde,ansiedelung,0.99296897649765,0.9999823570251464
5920,einöden,einöde,1.0,0.9999999403953552
5921,einöden,gemeindeteile,0.5613299608230591,0.9999989867210388
5922,eirichtung,einrichtung,0.9999943375587464,0.999519109725952
5923,eisnbohdepot,eisenbahndepot,1.0,1.0
5924,eisnbohgsejschaftn,zuggesellschaften,0.7017498016357422,0.9603790044784546
5925,eizug,einzug,0.999155342578888,0.9999992847442628
5926,ejfte,elfte,0.9999992847442628,0.9999998807907104
5927,ejtare,ältere,0.6220740079879761,0.999984860420227
5928,elbersroth,herrieden,0.9674947261810304,0.8797215819358826
5929,elektrischa,elektrische,0.977195680141449,0.9873122572898864
5930,elektrisches,elektrischen,0.9482468366622924,0.9999056458473206
5931,elektronischn,elektronischen,0.8425162434577942,0.998976469039917
5932,elementara,elementarer,0.9999484419822692,1.0
5933,elln,ellen,0.9999570250511168,0.994105339050293
5934,ellsworthgebiag,ellsworthlands,0.9727773070335388,0.9991824626922609
5935,elsavaquej,elsavaquelle,1.0,1.0
5936,elsavatoi,elsavatal,1.0,1.0
5937,emanuel,emanuels,1.0,1.0
5938,emarèse,émarèse,1.0,1.0
5939,emeritiert,emeritierte,1.0,1.0
5940,emfoiss,ebenfalls,0.9439977407455444,0.5062626600265503
5941,emotiona,emotionen,0.9987882375717164,1.0
5942,empfejunga,empfehlungen,0.8006328344345093,1.0
5943,eizuagsgebiet,einzugsgebiet,0.9999998211860656,1.0
5944,eizongna,eingezogenem,0.5348034501075745,0.999997079372406
5945,eisnbohmuseum,eisenbahnmuseum,0.9999998211860656,0.9961594939231871
5946,eisnbohna,eisenbahnen,0.504835844039917,0.9556282758712769
5947,eisnbohnetz,eisenbahnnetz,0.99448162317276,0.9999958872795104
5948,eisnbohntunnl,eisenbahntunnel,0.9999987483024596,0.9999792575836182
5949,eisnbohstation,eisenbahnstation,1.0,1.0
5950,eisnbohstrecke,eisenbahnstrecke,0.9987462162971495,0.9993842244148254
5951,eisneaz,eisenerz,0.5617789030075073,0.8297821879386902
5952,eisnerz,eisenerz,0.9845099449157716,0.9992310404777528
5953,eisnerzgruben,eisenerzgruben,0.9995921850204468,1.0
5954,eisnhittn,eisenhütte,0.9999608993530272,0.9999968409538268
5955,eisnhomma,eisenhammer,0.99965900182724,0.9999962449073792
5956,eisnspitz,eisenspitze,0.9998352527618408,0.9999539256095886
5957,eispritzvoagänge,einspritzvorgänge,1.0,1.0
5958,eisprodukteaun,eisproduktion,1.0,1.0
5959,eispruch,einsprüche,0.4007674753665924,0.999926745891571
5960,eisvogl,eisvogel,1.0,0.999997854232788
5961,eiszafoislandschoft,eiszerfallslandschaft,1.0,1.0
5962,eiteilung,einteilung,0.999828279018402,0.9999173879623412
5963,eitritt,eintritt,0.998822808265686,0.9999266862869264
5964,eiwohna,einwohnern,0.944270133972168,0.8163850903511047
5965,eingstendige,eigenständige,0.286635160446167,0.9988983869552612
5966,eingne,ausgegliedert,0.2194664925336837,0.576562762260437
5967,eihgrichte,eingerichtete,0.999997079372406,1.0
5968,eihgschlossn,eingeschlossen,0.9690133929252625,0.9976434111595154
5969,eihgschniddn,eingeschnitten,0.8092957735061646,0.9999977350234984
5970,eihgsedzd,eingesetzt,0.3304790258407593,0.9059204459190368
5971,eihgsetzt,eingesetzt,0.9202364087104796,1.0
5972,eihgstuafd,eingestuft,0.2586156129837036,0.9999786615371704
5973,eihgstuft,eingestuft,0.9750969409942628,0.9983013868331908
5974,eihhoamische,einheimische,0.4199908971786499,1.0
5975,eihmindung,einmündung,0.900929033756256,0.976536214351654
5976,eihnimmt,einnimmt,0.9999566078186036,0.9999997615814208
5977,eihnohma,einnahmen,0.3748115301132202,0.9933098554611206
5978,eihpforrt,eingepfarrt,0.3719440102577209,1.0
5979,eihschliaßt,einschließt,0.9955978393554688,1.0
5980,eihschlogkrata,einschlagkrater,1.0,1.0
5981,eihschlogkrata,einschlagkraters,0.9930399656295776,1.0
5982,eihsetzt,einsetzt,0.9982618689537048,1.0
5983,eihsotzbereich,einsatzbereich,1.0,1.0
5984,eihteiung,einteilung,0.951101005077362,0.9999468922615052
5985,eihgrohmd,eingerahmt,0.4295461177825928,0.9999867081642152
5986,eihgraimt,eingeräumt,0.760280430316925,1.0
5987,eihw,einw,0.999995231628418,1.0
5988,eiheit,maßeinheit,1.0,0.9999993443489076
5989,eihfiahrung,einführung,0.945206344127655,0.962126076221466
5990,eihfoisstroßn,einfallsstraßen,0.9945104718208312,0.999904453754425
5991,eihgelossn,eingelassen,0.9936133623123168,0.999976396560669
5992,eihgeäschat,eingeäschert,0.9994569420814514,1.0
5993,eihgfiahdn,eingeführten,0.74295973777771,0.9999977946281432
5994,eihgfiahta,eingeführter,0.9984050989151,0.9997844696044922
5995,eihgfosst,eingefasst,0.9886692762374878,0.9998770356178284
5996,eihgliedat,eingemeindet,0.5223885178565979,0.6481757760047913
5997,eihgmoant,umgegliedert,0.5317690372467041,0.9998942613601683
